sample_id	study	country	samplingSite	ena_accession	collectionDate	samplePreparation	totalBases	basesMapped	basesDuplicated	averageReadLength	averageQuality	basesof1xCoverage	basesof5xCoverage	basesof10xCoverage	basesof50xCoverage	meanCoverage	insertSizeAverage	insertSizeStandardDeviation	PercentCallableGATK	latitude	longitude
PM0074-C	1001	Mali	Kolle	ERS010028			4702515200.0	4457991812.0	967578.0	76.0	32.2	22934825.0	22151128.0	21378274.0	17727937.0	192.13	220.7	69.9	87.2	12.5546	-7.99805
PM0075-C	1001	Mali	Kolle	ERS157493			2218109000.0	2062647800.0	392365.0	100.0	35.8	23088523.0	22781734.0	22310778.0	16726704.0	88.9	238.4	74.1	91.54	12.5546	-7.99805
PM0076-C	1001	Mali	Kolle	ERS157481			1669800400.0	1557142000.0	237894.0	100.0	35.3	22993002.0	22629119.0	22033350.0	14963738.0	67.46	245.1	74.6	90.82	12.5546	-7.99805
PM0077-C	1001	Mali	Kolle	ERS384341			1249306600.0	924171900.0	928898.0	100.0	36.9	22951575.0	22259417.0	21186278.0	8451500.0	40.27	228.4	78.3	88.62	12.5546	-7.99805
PM0078-C	1001	Mali	Kolle	ERS157500			1872255600.0	1629876900.0	367746.0	100.0	35.4	23144847.0	22905571.0	22519714.0	15274125.0	69.99	241.4	76.6	92.11	12.5546	-7.99805
PM0083-C	1001	Mali	Kolle	ERS010029			3203517800.0	2963600544.0	712394.0	76.0	32.6	23140946.0	22519000.0	21770662.0	17312488.0	127.18	233.8	74.7	88.38	12.5546	-7.99805
PM0084-C	1001	Mali	Kolle	ERS010030			9680280512.0	9122387464.0	3024405.0	76.0	31.9	23223971.0	23042517.0	22887246.0	21659772.0	385.21	264.2	80.2	91.06	12.5546	-7.99805
PM0085-C	1001	Mali	Kolle	ERS154514			365952600.0	262065400.0	12829.0	100.0	34.4	20785525.0	15081096.0	11430654.0	49558.0	12.61	268.0	74.7	58.77	12.5546	-7.99805
PM0086-C	1001	Mali	Kolle	ERS157454			386183200.0	308339500.0	37289.0	100.0	35.4	22438387.0	19217935.0	14824123.0	40247.0	13.74	239.6	74.7	75.26	12.5546	-7.99805
PM0087-C	1001	Mali	Kolle	ERS154472			277245600.0	187779000.0	12072.0	100.0	35.7	19636363.0	13689484.0	9115600.0	19285.0	9.56	267.3	73.9	53.66	12.5546	-7.99805
PM0089-C	1001	Mali	Kolle	ERS010664			1975094384.0	1719172516.0	669541.0	76.0	33.5	21729953.0	18818772.0	16952745.0	11185823.0	77.86	197.0	55.0	73.12	12.5546	-7.99805
PM0090-C	1001	Mali	Kolle	ERS010665			2109965656.0	1815277404.0	694466.0	76.0	35.0	21767299.0	18510439.0	16640583.0	10989849.0	80.8	200.0	48.8	72.5	12.5546	-7.99805
PM0093-C	1001	Mali	Kolle	ERS154473			475619200.0	375169800.0	24735.0	100.0	35.7	21468819.0	17413397.0	14183581.0	115131.0	17.48	276.7	80.1	68.41	12.5546	-7.99805
PM0094-C	1001	Mali	Kolle	ERS010031			2553075904.0	2360808140.0	835064.0	76.0	35.4	22924945.0	21453342.0	20124501.0	14767706.0	102.17	220.4	70.1	84.26	12.5546	-7.99805
PM0096-C	1001	Mali	Kolle	ERS010666			4452642248.0	4039929796.0	1435741.0	76.0	34.6	22626108.0	20730408.0	19275008.0	14692193.0	172.29	231.3	64.3	81.4	12.5546	-7.99805
PM0097-C	1001	Mali	Kolle	ERS154511			804052200.0	636095000.0	48887.0	100.0	34.5	21875113.0	18744439.0	16019769.0	4527227.0	29.08	265.7	67.0	73.89	12.5546	-7.99805
PM0098-C	1001	Mali	Kolle	ERS157473			5570933000.0	5229937600.0	1300411.0	100.0	35.4	22986094.0	22848698.0	22743157.0	21751127.0	225.34	228.1	69.1	92.12	12.5546	-7.99805
PM0100-C	1001	Mali	Kolle	ERS154474			632408200.0	531550700.0	39753.0	100.0	35.9	22201322.0	19086801.0	16219240.0	1074779.0	23.94	249.7	69.5	75.15	12.5546	-7.99805
PM0103-C	1001	Mali	Faladje	ERS154475			455914600.0	370563900.0	25760.0	100.0	35.7	21727081.0	17570317.0	14140113.0	129846.0	17.06	289.1	81.2	68.88	13.13889	-8.33778
PM0107-C	1001	Mali	Faladje	ERS010667			237327024.0	180848688.0	426633.0	76.0	35.2	17236800.0	11212157.0	7112298.0	175523.0	10.49	196.1	57.1	40.4	13.13889	-8.33778
PM0108-C	1001	Mali	Faladje	ERS010668			571714104.0	335120860.0	445402.0	76.0	31.5	18824947.0	11402600.0	7337244.0	1298237.0	16.23	392.3	191.9	38.22	13.13889	-8.33778
PM0113-C	1001	Mali	Faladje	ERS154476			394305800.0	317105400.0	19944.0	100.0	35.8	21678874.0	17608689.0	13827342.0	63733.0	14.63	258.5	69.2	69.36	13.13889	-8.33778
PM0114-C	1001	Mali	Faladje	ERS010652			3364776424.0	2873045176.0	747799.0	76.0	31.8	23173626.0	22949163.0	22807580.0	22101094.0	123.54	187.0	84.0	90.49	13.13889	-8.33778
PM0115-C	1001	Mali	Faladje	ERS010653			1575392296.0	1147167484.0	456522.0	76.0	31.3	23012368.0	22703513.0	22512071.0	12344221.0	49.85	202.1	96.8	89.66	13.13889	-8.33778
PM0117-C	1001	Mali	Faladje	ERS154477			654848800.0	524559000.0	41102.0	100.0	35.7	22462624.0	20176093.0	17221546.0	548676.0	23.35	282.1	74.5	79.97	13.13889	-8.33778
PM0123-C	1001	Mali	Faladje	ERS010654			4857564320.0	4354352740.0	1102060.0	76.0	31.1	23202962.0	23052435.0	22955432.0	22542672.0	186.75	186.6	80.9	90.79	13.13889	-8.33778
PM0124-C	1001	Mali	Faladje	ERS010032			3402829016.0	3177997456.0	945611.0	76.0	34.6	22944777.0	22166601.0	21354609.0	17023311.0	136.63	225.9	71.4	87.57	13.13889	-8.33778
PM0127-C	1001	Mali	Faladje	ERS157462			361249200.0	249366300.0	35423.0	100.0	35.2	22217868.0	18028583.0	12707964.0	21271.0	11.22	247.3	77.2	70.26	13.13889	-8.33778
PM0129-C	1001	Mali	Faladje	ERS384340			651229200.0	400120700.0	389026.0	100.0	36.7	22577908.0	20687214.0	17551687.0	102755.0	17.72	232.5	81.9	80.83	13.13889	-8.33778
PM0132-C	1001	Mali	Faladje	ERS010033			4319758984.0	4087194120.0	1586641.0	76.0	30.9	23121276.0	22677150.0	22122030.0	18289063.0	175.31	250.0	75.3	88.94	13.13889	-8.33778
PM0133-C	1001	Mali	Faladje	ERS010022			1662492096.0	1491944524.0	372919.0	76.0	34.7	22960092.0	22284196.0	21382526.0	14523736.0	64.5	224.5	77.2	88.15	13.13889	-8.33778
PM0134-C	1001	Mali	Faladje	ERS157494			2391421600.0	2207799800.0	423686.0	100.0	35.7	23099573.0	22812368.0	22405438.0	17004978.0	94.65	264.4	94.7	91.72	13.13889	-8.33778
PM0136-C	1001	Mali	Faladje	ERS010023			4311681400.0	4001583844.0	1334836.0	76.0	33.7	23134267.0	22781727.0	22356403.0	18833519.0	171.11	237.6	83.6	90.03	13.13889	-8.33778
PM0138-C	1001	Mali	Faladje	ERS010655			1797548504.0	1388665844.0	511410.0	76.0	31.2	23170317.0	22926822.0	22748645.0	17726176.0	59.72	186.2	85.9	90.11	13.13889	-8.33778
PM0139-C	1001	Mali	Faladje	ERS010024			4739941552.0	4501561852.0	923389.0	76.0	32.8	23234739.0	23094055.0	22972109.0	21925840.0	193.03	234.1	75.5	91.5	13.13889	-8.33778
PM0142-C	1001	Mali	Faladje	ERS154478			1172530400.0	993340400.0	75960.0	100.0	34.8	22545788.0	20627509.0	18375167.0	9610305.0	43.79	287.4	75.2	81.91	13.13889	-8.33778
PM0144-C	1001	Mali	Faladje	ERS010656			2028124296.0	1681448244.0	688041.0	76.0	31.8	23156339.0	22946136.0	22803888.0	20475887.0	72.37	190.3	89.0	90.4	13.13889	-8.33778
PM0145-C	1001	Mali	Faladje	ERS010025			5019166920.0	4727770228.0	1126420.0	76.0	33.0	23121538.0	22936909.0	22806742.0	21513851.0	203.23	233.6	77.4	90.94	13.13889	-8.33778
PM0146-C	1001	Mali	Faladje	ERS010657			2193301176.0	1716200612.0	529982.0	76.0	29.9	23098112.0	22809136.0	22644124.0	20430660.0	73.91	178.1	76.7	89.77	13.13889	-8.33778
PM0147-C	1001	Mali	Faladje	ERS157489			1804364400.0	1634980700.0	299403.0	100.0	35.8	22979911.0	22533959.0	21770254.0	14654688.0	70.54	236.0	74.2	90.42	13.13889	-8.33778
PM0151-C	1001	Mali	Bandiagara	ERS157471			4489912600.0	4151485400.0	968924.0	100.0	35.4	23153624.0	23019051.0	22926293.0	21496319.0	178.18	235.0	69.1	92.81	14.3445	-3.60535
PM0152-C	1001	Mali	Bandiagara	ERS010658			4325700968.0	3859116296.0	1101392.0	76.0	33.2	23134657.0	22985826.0	22890734.0	22448559.0	166.23	194.1	86.5	90.87	14.3445	-3.60535
PM0153-C	1001	Mali	Bandiagara	ERS010659			2060325040.0	1802925124.0	842380.0	76.0	34.8	21608270.0	18852310.0	17008918.0	10939199.0	80.22	168.6	47.0	73.61	14.3445	-3.60535
PM0154-C	1001	Mali	Bandiagara	ERS010660			270045176.0	187602732.0	74005.0	76.0	34.3	17261640.0	10800922.0	6618256.0	318360.0	10.81	168.4	46.8	40.91	14.3445	-3.60535
PM0156-C	1001	Mali	Bandiagara	ERS154516			634245200.0	558205800.0	35967.0	100.0	34.7	21553991.0	17953492.0	15225615.0	2715020.0	25.9	258.8	72.2	70.73	14.3445	-3.60535
PM0157-C	1001	Mali	Bandiagara	ERS157483			1471056800.0	1374146300.0	195235.0	100.0	35.3	22845712.0	22497970.0	21925816.0	14276304.0	59.84	237.4	75.5	90.42	14.3445	-3.60535
PM0159-C	1001	Mali	Bandiagara	ERS157455			4921377200.0	4536726900.0	1050224.0	100.0	35.6	23053904.0	22887273.0	22736870.0	20877228.0	194.84	239.6	77.0	92.2	14.3445	-3.60535
PM0160-C	1001	Mali	Bandiagara	ERS154479			1048513400.0	835509500.0	70128.0	100.0	34.7	22126418.0	19570040.0	17184632.0	7869673.0	37.49	285.3	71.7	77.44	14.3445	-3.60535
PM0161-C	1001	Mali	Bandiagara	ERS384345			1425454000.0	1172069700.0	1208127.0	100.0	36.6	23057544.0	22542434.0	21697371.0	12349950.0	50.57	238.1	81.8	89.85	14.3445	-3.60535
PR0114-C	1052	Bangladesh	Ramu	ERS174507			858299800.0	760910700.0	15243700.0	100.0	35.4	22832170.0	22270152.0	21006361.0	3705510.0	33.33	250.3	82.0	89.41	21.43199	92.101
PR0115-C	1052	Bangladesh	Ramu	ERS174561			1284158600.0	1140286300.0	22318300.0	100.0	35.2	22921365.0	22541868.0	21971535.0	11843129.0	49.22	235.9	77.1	90.68	21.43199	92.101
PR0116-C	1052	Bangladesh	Ramu	ERS174562			1663797600.0	1548074100.0	31339000.0	100.0	35.3	23005132.0	22763861.0	22430763.0	15901536.0	66.87	232.8	71.9	91.7	21.43199	92.101
PR0117-C	1052	Bangladesh	Ramu	ERS174508			1756859000.0	1632255400.0	34503700.0	100.0	35.5	22950658.0	22656756.0	22365242.0	16006527.0	70.59	234.7	75.4	91.3	21.43199	92.101
PR0118-C	1052	Bangladesh	Ramu	ERS174563			958967600.0	880371400.0	17467200.0	100.0	35.2	22812788.0	22345696.0	21431319.0	6770883.0	38.5	236.4	72.4	89.72	21.43199	92.101
PR0119-C	1052	Bangladesh	Ramu	ERS174564			1119330800.0	991016300.0	21183400.0	100.0	35.2	22984428.0	22613532.0	21840596.0	8543294.0	42.59	240.4	76.4	90.74	21.43199	92.101
PR0120-C	1052	Bangladesh	Ramu	ERS174565			1322499200.0	1163380900.0	24884900.0	100.0	35.2	22852810.0	22549185.0	22015816.0	11612805.0	50.42	242.9	74.3	90.78	21.43199	92.101
PR0121-C	1052	Bangladesh	Ramu	ERS347446	2012-04-19		289196400.0	186236300.0	1558200.0	100.0	36.9	20863932.0	14264773.0	8561666.0	32494.0	8.93	264.8	72.3	55.43	21.43199	92.101
PR0122-C	1052	Bangladesh	Ramu	ERS347454	2012-06-05		410926800.0	309019000.0	3092700.0	100.0	37.6	22297564.0	18177559.0	13722978.0	107504.0	13.86	259.1	70.1	71.34	21.43199	92.101
PR0123-C	1052	Bangladesh	Ramu	ERS347462	2012-06-05		300140200.0	183413200.0	1686000.0	100.0	36.6	20892108.0	14119314.0	8290125.0	45787.0	8.78	224.0	80.0	54.94	21.43199	92.101
PR0124-C	1052	Bangladesh	Ramu	ERS347515	2012-06-13		2595704400.0	2316575400.0	42273200.0	100.0	37.3	22851349.0	21973637.0	20992411.0	15389743.0	100.78	250.0	61.5	87.97	21.43199	92.101
PR0125-C	1052	Bangladesh	Ramu	ERS347523	2012-06-17		1167418400.0	953358700.0	14161300.0	100.0	37.6	22796540.0	21594789.0	19834394.0	9516673.0	41.76	270.1	70.9	86.29	21.43199	92.101
PR0126-C	1052	Bangladesh	Ramu	ERS347531	2012-07-17		664339200.0	524140300.0	6928100.0	100.0	37.2	21843077.0	18513511.0	15541635.0	1676727.0	23.95	266.9	70.2	73.02	21.43199	92.101
PR0127-C	1052	Bangladesh	Ramu	ERS347539	2012-07-23		257493400.0	143315500.0	994300.0	100.0	35.9	20696201.0	12741307.0	5416581.0	15209.0	6.92	242.5	87.6	48.69	21.43199	92.101
PR0128-C	1052	Bangladesh	Ramu	ERS347452	2012-07-25		1036800200.0	882722200.0	9636900.0	100.0	36.8	22529888.0	20434614.0	18051380.0	8086251.0	38.84	256.9	90.1	80.89	21.43199	92.101
PR0129-C	1052	Bangladesh	Ramu	ERS347460	2012-08-11		1968769400.0	1759871900.0	22306500.0	100.0	36.9	22832739.0	21686174.0	20316916.0	13834537.0	76.56	244.7	86.2	86.51	21.43199	92.101
PR0130-C	1052	Bangladesh	Ramu	ERS347468	2012-08-27		1908725200.0	1638726500.0	37839300.0	100.0	37.9	22317014.0	20119652.0	18083412.0	11009600.0	71.09	281.1	81.7	79.94	21.43199	92.101
PR0131-C	1052	Bangladesh	Ramu	ERS347476	2012-08-28		861055200.0	661244000.0	7508300.0	100.0	36.7	22334349.0	19831661.0	17123745.0	4077201.0	29.55	261.6	66.8	78.65	21.43199	92.101
PR0132-C	1052	Bangladesh	Ramu	ERS347484	2012-09-10		1998279600.0	1730322700.0	34952300.0	100.0	37.8	22233035.0	19560046.0	17301733.0	10480507.0	76.52	283.8	77.1	77.57	21.43199	92.101
PR0133-C	1052	Bangladesh	Ramu	ERS347492	2012-09-12		1978262800.0	1773366400.0	21721200.0	100.0	36.8	23001294.0	22709712.0	22283703.0	16154674.0	76.57	228.1	74.4	91.27	21.43199	92.101
PR0134-C	1052	Bangladesh	Ramu	ERS347500	2012-09-17		1627231800.0	1491521300.0	15306600.0	100.0	36.8	22978788.0	22340574.0	21401761.0	13736082.0	64.36	254.0	100.7	89.4	21.43199	92.101
PR0135-C	1052	Bangladesh	Ramu	ERS347508	2012-09-18		1373587600.0	1210802800.0	13688400.0	100.0	36.7	22873249.0	21918418.0	20468650.0	11378707.0	51.93	225.2	82.2	87.24	21.43199	92.101
PR0136-C	1052	Bangladesh	Ramu	ERS347516	2012-09-19		1248299600.0	1095219700.0	12338200.0	100.0	36.8	22689748.0	21164333.0	19238628.0	10307843.0	47.87	246.5	85.7	84.07	21.43199	92.101
PR0137-C	1052	Bangladesh	Ramu	ERS347524	2012-09-22		613487200.0	442060500.0	6145000.0	100.0	37.3	22523475.0	19542287.0	15995841.0	331102.0	19.35	267.3	75.6	76.81	21.43199	92.101
PR0138-C	1052	Bangladesh	Ramu	ERS347532	2012-09-23		2166517600.0	1876451700.0	39780200.0	100.0	37.7	22832968.0	22132544.0	21170863.0	14639282.0	81.07	270.1	71.2	88.89	21.43199	92.101
PR0141-C	1052	Bangladesh	Ramu	ERS347461	2012-09-30		1038723400.0	887945200.0	11893100.0	100.0	37.4	22734534.0	21505322.0	19604759.0	8117827.0	38.55	275.1	81.4	85.78	21.43199	92.101
PR0142-C	1052	Bangladesh	Ramu	ERS347469	2012-09-30		1981804000.0	1810770200.0	20117100.0	100.0	36.9	23026984.0	22682875.0	22165984.0	15867955.0	77.61	234.7	87.7	90.94	21.43199	92.101
PR0143-C	1052	Bangladesh	Ramu	ERS347477	2012-10-02		1328733800.0	1143066500.0	17207300.0	100.0	37.7	22989391.0	21841521.0	20139034.0	10962415.0	48.79	286.3	91.1	87.07	21.43199	92.101
PR0144-C	1052	Bangladesh	Ramu	ERS347485	2012-10-02		1270256600.0	1088842300.0	20582000.0	100.0	37.8	22616748.0	20922257.0	19027055.0	10468803.0	47.44	264.6	72.8	83.24	21.43199	92.101
PR0145-C	1052	Bangladesh	Ramu	ERS347493	2012-10-06		1383244600.0	1230789800.0	13755600.0	100.0	36.8	22809849.0	22051405.0	20970899.0	12315663.0	53.49	236.7	83.5	88.3	21.43199	92.101
PR0146-C	1052	Bangladesh	Ramu	ERS347501	2012-10-06		485803000.0	350670600.0	2891200.0	100.0	35.4	22077335.0	17804940.0	13774219.0	127560.0	15.88	262.5	97.6	68.96	21.43199	92.101
PR0147-C	1052	Bangladesh	Ramu	ERS347509	2012-10-09		1619991600.0	1444927300.0	19144100.0	100.0	36.8	22890437.0	21412858.0	19421913.0	11799722.0	62.29	251.9	88.3	84.91	21.43199	92.101
PR0148-C	1052	Bangladesh	Ramu	ERS347517	2012-10-13		2199602400.0	1980074100.0	28673200.0	100.0	37.0	22842872.0	21914346.0	20820531.0	14355714.0	85.82	261.0	106.3	87.69	21.43199	92.101
PR0149-C	1052	Bangladesh	Ramu	ERS347525	2012-10-13		587296800.0	454671700.0	6136500.0	100.0	36.6	19731383.0	13926919.0	10955212.0	2946145.0	22.87	240.9	89.4	54.36	21.43199	92.101
PR0150-C	1052	Bangladesh	Ramu	ERS347533	2012-10-16		2279058400.0	2082338400.0	27159300.0	100.0	36.9	22930697.0	22148335.0	21249302.0	15524606.0	89.57	273.4	105.3	88.63	21.43199	92.101
PR0151-C	1052	Bangladesh	Ramu	ERS347541	2012-10-20		1908243600.0	1684992900.0	27115000.0	100.0	36.8	22986852.0	22473906.0	21571178.0	13492991.0	72.39	238.2	80.4	90.17	21.43199	92.101
PR0153-C	1052	Bangladesh	Ramu	ERS347550	2012-10-31		1158354200.0	986826000.0	14881200.0	100.0	37.8	22371079.0	19967560.0	17616141.0	8608683.0	43.59	272.7	73.9	79.35	21.43199	92.101
PR0154-C	1052	Bangladesh	Ramu	ERS347558	2012-11-01		366816800.0	262017600.0	2053900.0	100.0	36.5	21702787.0	16927451.0	12169182.0	64455.0	12.07	212.7	75.8	65.87	21.43199	92.101
PR0155-C	1052	Bangladesh	Ramu	ERS347566	2012-11-02		775122400.0	652889600.0	8255400.0	100.0	37.5	22429669.0	19909212.0	17043214.0	4078770.0	28.77	272.9	73.7	78.86	21.43199	92.101
PR0156-C	1052	Bangladesh	Ramu	ERS347574	2012-11-03		1144495800.0	963234300.0	14234600.0	100.0	37.1	22618610.0	20427366.0	17822974.0	7689107.0	42.05	230.7	82.3	80.54	21.43199	92.101
PR0157-C	1052	Bangladesh	Ramu	ERS347582	2012-11-04		1930591200.0	1705474400.0	28205900.0	100.0	37.3	22839199.0	22084856.0	20936294.0	13222949.0	73.6	269.5	71.5	88.58	21.43199	92.101
PR0158-C	1052	Bangladesh	Ramu	ERS347590	2012-11-04		641971800.0	501131600.0	4406500.0	100.0	36.5	22463062.0	19675012.0	16258195.0	873399.0	22.31	254.2	107.4	76.98	21.43199	92.101
PR0159-C	1052	Bangladesh	Ramu	ERS347598	2012-11-05		1811460600.0	1617447100.0	24263800.0	100.0	37.8	22628422.0	21315260.0	19895724.0	13049253.0	70.72	269.2	73.9	85.1	21.43199	92.101
PR0160-C	1052	Bangladesh	Ramu	ERS347606	2012-11-08		2990323800.0	2761688400.0	39213800.0	100.0	37.3	22893938.0	22572266.0	22138307.0	17579263.0	119.41	264.7	68.7	90.88	21.43199	92.101
PR0161-C	1052	Bangladesh	Ramu	ERS347614	2012-11-17		303790400.0	186718200.0	2214500.0	100.0	37.3	19866189.0	11586828.0	6481879.0	137248.0	9.4	275.7	78.2	44.6	21.43199	92.101
PR0162-C	1052	Bangladesh	Ramu	ERS347622	2012-11-18		1956245800.0	1780088900.0	22468400.0	100.0	37.2	22901859.0	22046687.0	20922048.0	14010462.0	76.96	279.8	78.5	88.2	21.43199	92.101
PR0163-C	1052	Bangladesh	Ramu	ERS347630	2012-11-27		2628642200.0	2435372400.0	34370500.0	100.0	37.8	22841964.0	22308070.0	21524968.0	15752447.0	105.75	264.9	68.7	89.68	21.43199	92.101
PR0164-C	1052	Bangladesh	Ramu	ERS347543	2012-11-28		397319600.0	287479900.0	2188900.0	100.0	36.6	21949639.0	17887848.0	13427910.0	56335.0	13.1	250.3	92.2	70.12	21.43199	92.101
PR0165-C	1052	Bangladesh	Ramu	ERS347551	2012-12-03		864515800.0	740036900.0	6744900.0	100.0	36.7	22751420.0	21090288.0	18764139.0	5388711.0	32.5	229.3	86.9	83.38	21.43199	92.101
PR0166-C	1052	Bangladesh	Ramu	ERS347559	2012-12-08		1497146800.0	1318431700.0	15535900.0	100.0	36.9	22946857.0	22365402.0	21494340.0	13061225.0	57.06	230.4	84.7	89.56	21.43199	92.101
PT0001-CW	1022	Malawi	Chikwawa	ERS032647			1515461250.0	1443276600.0	250120.0	75.0	36.6	23080683.0	22703142.0	22203628.0	13220203.0	62.33	295.4	194.0	90.3	-16.035	34.801
PT0002-CW	1022	Malawi	Chikwawa	ERS032648			1627670100.0	1539397725.0	297517.0	75.0	37.2	23017433.0	22706808.0	22469242.0	15581958.0	66.88	288.0	162.7	90.4	-16.035	34.801
PT0003-CW	1022	Malawi	Chikwawa	ERS032649			1463855700.0	1384494000.0	218293.0	75.0	37.2	23183412.0	22900238.0	22637743.0	14036289.0	59.71	303.5	153.8	90.87	-16.035	34.801
PT0004-CW	1022	Malawi	Chikwawa	ERS032650			1527289800.0	1447775625.0	256987.0	75.0	37.2	23163440.0	22885605.0	22605610.0	14382077.0	62.24	294.8	167.1	90.95	-16.035	34.801
PT0005-CW	1022	Malawi	Chikwawa	ERS032651			1462089750.0	1354720725.0	263839.0	75.0	37.1	23064287.0	22697476.0	22316839.0	12319506.0	58.7	313.3	208.9	90.32	-16.035	34.801
PT0006-CW	1022	Malawi	Chikwawa	ERS032652			1326611250.0	1255552425.0	177214.0	75.0	37.2	23032638.0	22560381.0	22082664.0	11688371.0	54.45	301.7	210.5	90.07	-16.035	34.801
PT0007-CW	1022	Malawi	Chikwawa	ERS032653			978659250.0	915922275.0	126041.0	75.0	37.1	22896342.0	22364404.0	21599769.0	6562915.0	40.0	304.2	192.1	89.33	-16.035	34.801
PT0008-CW	1022	Malawi	Chikwawa	ERS032654			1687268250.0	1587831000.0	286759.0	75.0	37.2	23055822.0	22744023.0	22392401.0	15040841.0	68.38	286.1	161.5	90.39	-16.035	34.801
PT0009-CW	1022	Malawi	Chikwawa	ERS032655			1510270200.0	1397679225.0	243530.0	75.0	37.0	22942363.0	22562835.0	22159272.0	13075309.0	60.92	308.0	216.5	90.01	-16.035	34.801
PT0010-CW	1022	Malawi	Chikwawa	ERS032656			1424377650.0	1345910700.0	243907.0	75.0	37.2	23118182.0	22791142.0	22450402.0	12863433.0	58.06	292.9	177.6	90.74	-16.035	34.801
PT0012-C	1022	Malawi	Chikwawa	ERS032049			3677550.0	343950.0	18.0	75.0	22.6	337351.0	0.0	0.0	0.0	1.02	260.9	84.0	0.0	-16.035	34.801
PT0013-CW	1022	Malawi	Chikwawa	ERS032657			942822000.0	885130200.0	113378.0	75.0	37.1	23118047.0	22692988.0	22060458.0	5681277.0	38.29	305.8	190.3	90.34	-16.035	34.801
PT0014-CW	1022	Malawi	Chikwawa	ERS032658			1404962250.0	1323784650.0	231392.0	75.0	37.2	23006523.0	22701998.0	22402559.0	13011334.0	57.54	293.3	162.9	90.31	-16.035	34.801
PT0015-CW	1022	Malawi	Chikwawa	ERS032659			1246379700.0	1178849175.0	170505.0	75.0	37.1	23063721.0	22702223.0	22309855.0	10763759.0	51.11	312.2	208.2	90.46	-16.035	34.801
PT0016-CW	1022	Malawi	Chikwawa	ERS032660			983359200.0	935940000.0	132083.0	75.0	35.7	23073298.0	22441739.0	21349620.0	7299206.0	40.56	285.5	165.7	89.08	-16.035	34.801
PT0017-CW	1022	Malawi	Chikwawa	ERS032661			552634650.0	521303175.0	63239.0	75.0	35.7	22925384.0	21509423.0	18924742.0	803401.0	22.74	287.5	137.1	84.88	-16.035	34.801
PT0018-CW	1022	Malawi	Chikwawa	ERS032662			735780600.0	696580950.0	96442.0	75.0	35.6	22816746.0	21802335.0	20125499.0	3341070.0	30.53	283.8	170.4	86.59	-16.035	34.801
PT0019-CW	1022	Malawi	Chikwawa	ERS032663			106866300.0	97162875.0	16791.0	75.0	35.5	18001448.0	6572178.0	2461726.0	77600.0	5.4	298.6	195.2	22.76	-16.035	34.801
PT0020-CW	1022	Malawi	Chikwawa	ERS032664			227423400.0	208260750.0	21807.0	75.0	35.2	22115659.0	16824063.0	9348777.0	13194.0	9.42	308.0	192.0	65.02	-16.035	34.801
PT0021-CW	1022	Malawi	Chikwawa	ERS032665			686691750.0	649416825.0	80683.0	75.0	35.6	22814015.0	21467168.0	19421121.0	2859699.0	28.47	305.1	199.6	85.28	-16.035	34.801
PT0023-CW	1022	Malawi	Chikwawa	ERS032666			635693400.0	605548125.0	77984.0	75.0	35.7	22715229.0	21146279.0	18841471.0	2248586.0	26.54	306.3	184.6	83.78	-16.035	34.801
PT0027-C	1022	Malawi	Chikwawa	ERS040096			1071112950.0	888510825.0	268945.0	75.0	33.7	22997276.0	22721420.0	22474377.0	3281399.0	38.63	247.0	74.3	90.22	-16.035	34.801
PT0029-C	1022	Malawi	Chikwawa	ERS040097			1747703250.0	1568980650.0	627086.0	75.0	34.0	23147668.0	22938322.0	22779968.0	19362716.0	67.41	249.6	74.8	90.93	-16.035	34.801
PT0031-C	1022	Malawi	Chikwawa	ERS040098			1850227800.0	1643784150.0	756418.0	75.0	34.0	23025780.0	22817519.0	22677469.0	19831171.0	71.0	243.9	70.8	90.62	-16.035	34.801
PT0032-C	1022	Malawi	Chikwawa	ERS164686			3786778600.0	3451898600.0	786868.0	100.0	35.2	22924874.0	22724126.0	22501363.0	20161454.0	149.61	244.5	73.0	91.48	-16.035	34.801
PT0034-C	1022	Malawi	Chikwawa	ERS164677			1274785400.0	1058762800.0	124491.0	100.0	33.2	22715542.0	21795526.0	20537161.0	11142622.0	46.48	232.4	63.2	86.74	-16.035	34.801
PT0035-C	1022	Malawi	Chikwawa	ERS040099			1064402400.0	916223700.0	304071.0	75.0	33.9	22974246.0	22722303.0	22496070.0	4217120.0	39.44	243.8	69.5	90.21	-16.035	34.801
PT0038-C	1022	Malawi	Chikwawa	ERS193672			2168656000.0	1969090500.0	448501.0	100.0	36.0	23089621.0	22929778.0	22789791.0	18970401.0	83.96	226.6	75.6	92.35	-16.035	34.801
PT0038-Cx	1022	Malawi	Chikwawa	ERS193672	2014-02-28		2489583000.0	2286529100.0	6256058.0	100.0	37.5	23074318.0	22871514.0	22558991.0	17759745.0	97.27	234.5	71.8	91.63	-16.035	34.801
PT0039-C	1022	Malawi	Chikwawa	ERS040100			457866600.0	364898025.0	68413.0	75.0	33.6	22964974.0	22253964.0	19759063.0	43989.0	15.89	245.3	70.9	87.5	-16.035	34.801
